head_id,relation_id,tail_id
1889695,40,2161992
554818,13,554200
52320,13,1159608
841314,63,829270
4316,13,1419803
1658944,13,1658947
1882329,7,1742520
2040302,106,1994080
112126,109,314897
5165,16,1534825
2055381,13,1823550
841278,63,832059
1952058,7,2155062
1544632,13,1544710
1921437,88,47535
1232948,13,1232852
364077,13,370418
92337,40,991806
839253,109,314897
243373,48,1161602
397721,65,52548
311179,40,1053374
589232,42,71578
1915506,7,809479
237275,40,986286
197301,48,1703858
321902,6,320408
12583,40,912041
1914726,7,863688
25417,16,1430022
109862,40,85257
84684,13,369458
373634,13,1353579
14115,40,2167882
1620376,13,1620396
1483279,7,1484689
5834,16,1432907
2092950,63,2093452
45025,63,838976
764006,13,763722
17639,41,1675785
834185,63,834173
48039,13,170819
1449032,13,1448943
652883,54,17227
74378,35,1112570
1773675,63,1774180
1914938,7,416453
2403,88,1630282
1797147,13,1797146
1471591,63,2020174
11890,13,501777
2187604,109,1866507
375101,13,370961
9959,13,1358344
320744,6,2032
44040,13,1241644
1449050,13,1421847
112630,88,155949
1226464,13,1226466
2092933,62,2394
199439,88,8658
355591,13,371676
2045512,13,2045319
378016,13,457951
843536,63,1470482
876687,13,876732
212937,48,1452674
132556,6,14322
16880,40,589451
14046,48,1967735
839492,62,52995
187363,35,13384
89772,40,952060
830708,63,1279275
2119166,63,2119143
2154661,7,2154662
54399,54,391165
1643857,62,775
243,46,15925
10300,63,842229
1657960,63,842210
797511,109,1512380
1456198,13,799054
806595,7,828687
1522162,63,1588353
394170,54,262551
17285,55,787
2083028,16,2082907
2151446,62,5796
882304,48,912220
2772,6,2756
398415,63,1774072
1266,42,74940
35601,13,366117
5315,40,2103786
1921458,40,1833701
321125,6,65333
873875,62,7928
10458,13,505340
2089428,109,232563
2925,40,799215
705097,7,414883
2023710,88,797248
523669,26,1365709
12529,40,490351
815883,13,405327
9097,41,1226052
290215,88,155949
2193379,63,830629
2186178,109,314897
489645,35,488912
1916098,7,258612
1889534,41,2170713
2194742,7,2041959
2098590,13,2098594
120238,35,13384
707599,41,200139
13992,109,1866507
165544,106,783453
1686255,13,1671538
1833494,106,1459789
1284,41,2153661
2093043,63,832691
1657932,63,845775
605294,42,76303
1816906,63,1829833
2039707,40,1643285
2119674,62,8653
1864789,41,2147182
65195,35,59873
1263640,13,1448945
2944,20,665568
1796148,7,1796144
109862,40,1546445
95797,40,115064
2112,42,76085
85917,16,501563
2043122,7,461382
111593,6,1365566
320617,6,319708
2004287,62,8653
1721429,16,1721509
26086,26,1283274
456105,6,101107
13012,45,10513
647839,6,8295
1914132,7,1269494
75329,170,5182
235452,40,949912
1792835,63,1792578
1607055,35,1066543
1962543,13,1908768
2805,35,902311
1276499,13,741738
2750,7,1987574
2120652,7,2120185
840044,63,1792789
1915567,7,874750
2163274,88,1868959
2052250,13,1371178
393233,54,292284
1571696,40,966104
2836,65,1559
2094446,7,2093912
1147088,13,870016
1913800,7,1251367
288366,6,63627
1834177,40,1019290
10631,13,365952
2193279,63,2192986
8206,16,852710
2195626,13,2195337
2159755,13,2159727
602820,88,87828
2044219,46,4028
821089,13,1514419
375450,13,1353579
1464527,16,1486692
1865171,40,1340625
320646,6,1217
613170,48,2168280
1834837,40,1265163
1814953,109,393568
2186109,109,314897
364715,13,499895
1644985,63,833519
1846067,16,2094659
377175,13,371688
838709,62,9842
155642,6,13269
2028054,7,2028055
1914777,7,526965
1908645,13,1777279
1716728,62,2145
2121299,13,2098097
115723,88,4406
44983,6,7132
101401,6,10898
376776,13,458084
2088183,106,294645
1970548,62,3914
2025011,7,2025453
11471,20,1514941
16880,41,2084784
1886179,13,1686358
2154716,7,2154633
2195577,13,173618
560628,41,1025867
321978,6,1708744
2044561,7,2044562
373665,13,499317
826569,88,628007
29424,16,2033104
2321,40,681652
162533,88,706916
1915045,7,863703
235894,41,2166697
26385,26,1352141
10419,16,1430917
374261,13,1406949
60976,16,941747
1768752,7,1861199
1915304,7,1270068
851588,13,368943
422194,6,15505
1644628,63,833334
1241577,13,787698
648794,13,648131
363135,35,12577
834402,63,1471579
202151,88,4406
222783,88,108
1914696,7,1251403
1226481,13,1682291
2186052,109,314897
289816,106,490657
1913185,7,282997
94879,41,1763198
23272,20,665654
1463736,88,592738
715934,40,1547687
120926,106,140380
541576,13,171804
170792,13,361274
851691,13,763611
1971367,109,393568
7439,40,1318758
17967,40,1121954
156061,35,1920334
2119759,63,1970013
2105142,13,2104771
43404,13,505823
2038820,88,156779
9891,88,11209
2171741,62,2164
12344,7,1988474
372685,13,372085
32518,35,140309
93856,40,188016
8455,42,1115348
5886,20,665656
815993,13,815818
1854747,63,1854526
88692,40,1003956
95872,40,966444
1532,16,372257
1805504,16,2007281
364093,6,17863
2106817,13,2106726
1887443,63,2151955
9679,35,1102651
165532,106,803945
2092943,63,2093729
1152243,16,502922
708341,35,1264831
222903,7,1083734
1913787,7,257191
808087,7,484046
10668,16,367662
504122,13,501495
378089,13,370834
2109578,109,393568
374375,13,369087
103313,16,781632
1914893,7,416440
1854716,62,1453
1643551,41,200467
76456,65,52548
1971012,88,589300
163483,88,156752
728399,7,647108
2082536,13,2082482
9183,40,1746787
1970588,63,1970653
2020602,63,2020523
1753717,40,1767902
95854,41,2110699
2564,26,1118823
1832088,41,2086509
389313,54,16624
359169,46,11547
321102,6,8917
2165907,13,2166023
8455,40,1697816
1239419,62,53567
1657995,63,837086
93203,40,940522
1239147,63,842064
8871,41,1748642
1400513,62,7105
1657294,62,1627
112333,35,901332
1241525,13,1250152
9635,16,361236
1916726,7,1777384
17763,35,288
321865,6,7076
7918,65,52548
14080,40,898821
8130,35,6671
41466,6,102893
30354,21,1869726
320893,6,3675
1716820,63,843717
871973,13,1367596
81944,35,13251
375963,13,503362
8649,13,809077
2064783,41,967720
12537,65,991
2032861,13,2033050
1915169,7,863873
871952,13,871953
1934479,7,1934309
1156579,13,1156513
92079,42,190419
1354728,13,1354731
1360519,13,1360512
751326,6,102502
2117975,16,2155565
25405,16,658490
14993,6,319924
358708,109,314897
1716551,109,314897
88453,40,292345
13790,13,366255
9432,42,71369
52318,13,362827
851755,13,763897
2143405,13,2143126
2160444,13,2159718
52865,48,1878405
1486531,16,2036983
1915486,7,748304
89902,40,1499849
2004186,63,2003690
364698,16,409396
462507,7,1104373
16427,40,1502735
13866,65,181939
626559,109,1254259
662796,46,10036
103383,7,874896
844239,63,831237
608385,40,1226117
180468,7,261270
845198,63,832465
11637,35,1607663
2065237,7,2065389
414168,62,1280
129583,13,506886
476779,40,1833772
1630203,7,883949
139132,35,137533
851071,13,500173
1807365,7,1927690
1768437,40,1052841
2151469,63,2151996
61932,35,137532
15754,40,686170
792385,6,319851
624574,106,4706
1451340,13,1451116
557718,13,802077
1677458,35,68674
1232919,13,1926227
590866,6,13631
2105137,13,368820
320701,6,1736
630795,40,1152091
15464,88,11209
1915728,7,174303
240547,88,589300
2038742,106,1736
763924,13,763668
33115,13,1377052
2004172,63,2004116
4637,13,365554
134777,13,2142444
523669,13,647900
120397,35,13384
1970464,62,5243
10297,54,17687
393864,65,979
1657648,63,1587002
2044289,7,2001674
1639,6,6827
1644979,63,833513
206355,35,993778
396758,65,52548
2171742,62,10885
247690,41,2167749
66022,35,1121932
2260,13,367063
2120650,7,2120305
122095,35,1458
263208,88,307298
66810,35,1009586
631152,106,308818
1824776,7,1742652
9432,40,715941
1899559,13,1899565
86583,16,1249448
125639,42,79775
651553,88,2024862
2022553,40,993309
321962,6,16137
120081,35,13384
373364,13,369426
786242,13,785535
861957,13,861958
13374,88,156684
6597,42,907448
321869,6,8332
3628,13,360884
15345,40,2114141
1933096,13,1932821
2044654,7,2044655
247337,40,891443
1837431,13,1870450
832640,63,1949889
2830,41,1122549
320402,6,469373
376608,13,367017
7984,7,1796614
397293,65,13359
708386,13,281727
16434,54,1442
1807125,170,9961
374502,13,458017
2629,48,1115399
218411,48,1694983
49008,13,1422920
1628756,7,1628523
554969,13,554329
2136332,13,2136124
1238674,63,843760
320899,6,3767
1912665,7,875097
17085,54,8259
247589,42,74895
503685,13,498159
1915262,7,874962
862178,13,862181
1657734,63,838025
1471345,62,3993
1754553,13,1749556
89485,40,960758
374210,13,499816
530459,42,165867
460619,13,647921
1675875,109,314897
12975,16,1921245
2120646,7,2120285
1591524,13,1591404
358884,35,8363
247249,41,201108
95873,41,1921059
404143,16,790380
39088,16,1535288
2094498,7,2094420
377517,13,368337
8625,6,320150
605697,41,2086473
845763,109,314897
3108,40,988127
378497,13,500814
4496,6,2091
13330,42,271264
1917423,7,788196
373225,13,368785
850817,13,498354
377300,13,369709
705028,7,416616
14598,6,16714
1917371,7,810600
2105792,13,1262631
2800,7,1357869
9432,42,1626055
1913316,7,487931
1716695,62,548
2093019,62,9943
2006515,109,314897
310927,41,1024662
9963,170,9961
109862,42,71267
52320,26,1118838
1716705,62,14090
3942,88,8658
397416,54,81292
187044,54,765
1773618,16,2159864
1658086,63,832725
1914847,7,1701048
404583,13,370338
13738,16,410620
608677,42,178508
92675,40,1571530
1643744,62,7540
8180,20,1514685
2342,35,1160831
5321,42,189942
398639,6,7297
158488,6,65331
1969501,13,2104781
377864,13,369366
94912,42,1603185
104453,13,368460
5807,7,176900
1091,40,1075584
49717,16,1492145
17413,42,75865
44826,13,362056
404163,16,363960
2196181,7,2196180
1588486,62,11797
2098976,13,2090530
396878,54,6381
1486157,13,1486161
1522201,62,1453
2097919,88,389286
2088070,88,1421016
51446,13,506858
1430,41,971196
484238,13,485318
1767775,88,592977
119646,106,8062
1675607,7,736718
1737915,13,1691098
6028,21,1869428
2194834,7,1157172
1767226,88,87828
1658082,63,832721
872723,13,560283
397162,54,119200
1657229,62,3768
851911,13,503398
2149107,41,2170786
202079,88,1421016
32571,6,7755
469538,6,456849
4135,7,1104645
235646,40,904306
748491,35,747566
1949642,62,1547
1923208,62,8157
1916987,7,542355
247407,42,637518
377939,13,369694
125639,40,2149764
123000,41,2023267
382820,40,1632308
7542,42,72634
1914959,7,1383490
1157642,35,1157641
374111,13,361898
605206,41,2096363
2014,109,1254259
480966,40,1498939
469615,6,65414
821217,13,795095
851436,13,499391
2004138,63,2003607
1238427,62,1369
1521931,62,9147
1926213,13,361436
1914920,7,416451
1887521,63,1887239
1854924,16,361649
1876,16,812068
15784,55,364769
593133,170,102616
90730,40,884031
503861,13,500971
48224,16,1880267
12396,35,60751
238601,16,503747
830077,63,830075
52132,13,171026
1913211,7,416251
768792,40,281277
1408986,88,290212
3178,62,6093
17850,88,8658
1275,40,829348
747,55,201
1755689,62,3623
5852,106,16711
12709,42,455983
1989760,16,2018725
2054383,63,2054713
199906,88,17958
1748298,7,1451977
243536,170,589334
89619,41,890442
1917590,7,460857
1761868,13,369299
1915502,7,747900
95625,40,882854
35108,21,1869431
37503,13,1427275
167563,88,221681
321616,6,14748
92707,41,2058790
29021,13,133905
390497,65,9190
870402,7,415352
112061,46,15476
375580,13,552494
183824,13,318942
1917272,7,747962
6509,20,1514839
1658482,63,831377
1823510,13,410095
404166,13,499456
88254,40,2063522
447320,6,187130
95559,40,2006855
2098978,13,2098623
2024485,109,393568
1855506,7,1777584
1917535,7,736695
2004151,62,1545
1766183,13,503608
1588585,63,842384
10810,40,121250
364694,16,368359
381919,41,1675842
1512416,88,630229
271973,45,1609
2119838,7,2120367
1865245,40,1642809
15441,45,36722
1353837,109,314897
95855,40,2058661
313844,41,200392
396027,54,391626
1249878,16,1249881
2105134,13,1451157
320811,6,2953
503686,13,505971
168576,6,321
133447,16,1021975
374336,13,372051
11151,55,591
1755067,63,1774803
1917395,7,747954
374630,13,371257
393840,65,1104
1657253,63,1656663
133490,13,361188
584064,13,1241153
377043,13,369950
321649,6,320275
17643,41,1967260
1657958,63,2054851
28835,13,1428086
1760235,13,1737625
4039,88,1023
851570,13,500183
88410,40,101793
396832,65,396591
383766,13,363909
376499,13,484326
6296,35,6297
263257,88,11209
1261818,13,498201
503707,16,1249890
1817896,13,1817897
456133,6,456134
1657720,63,838009
2054439,62,110388
110119,35,97602
6922,7,2094236
11648,40,2053250
1588632,63,1587509
2193463,7,2015252
17772,45,3293
2075983,13,405420
2194757,7,2193976
1913519,7,748068
829456,63,1923216
811643,7,809461
503664,13,502216
203149,65,7687
172242,13,362138
837581,63,843040
120329,35,13384
321765,6,6803
17660,55,184
321618,6,322473
2119647,62,8530
1870110,21,1261
1114572,13,362146
16322,54,16326
852154,13,559800
620545,170,102616
125338,7,161041
212588,35,555482
2027249,7,2027248
834508,63,829765
12952,16,1426131
74482,170,68977
10659,13,171820
2010155,7,2010154
1387972,13,1283091
47492,6,16511
433208,40,882671
376525,13,367698
1915004,7,461653
88471,40,1676157
1743453,7,1742530
1365794,88,7090
165910,109,314897
7709,54,72216
1839187,62,1553
11312,6,60945
1913611,7,864087
131148,35,2857
286796,13,501179
92156,41,2006889
871219,13,871913
2089220,88,1421016
851930,13,782925
381919,41,2033691
1926078,13,134192
2005781,109,314897
173153,21,1145
163202,109,3812
872025,13,1381903
273026,106,2722
375917,13,369344
52445,65,4542
601194,109,314897
626640,88,156271
1677724,109,1512380
164718,6,422210
111990,88,157081
260047,7,1861574
321346,6,3434
165833,88,589300
1914268,7,864551
2154105,13,501395
3679,13,1875433
1279084,63,1278897
877047,48,1378223
47122,55,61544
177345,7,2084406
17540,16,137273
413968,13,500120
1906594,13,1900917
469622,6,320219
1591531,13,1420280
1917876,7,283064
422185,13,368372
14978,54,1327
2173449,7,2174224
1486533,16,1691271
1680,6,319738
2154297,13,2154303
31016,16,1899385
2151477,63,2152008
1909656,7,1911291
851091,13,498791
395157,65,52548
826813,88,706916
2082545,13,2082466
382281,42,192346
321778,6,65308
1517517,13,1690245
2143119,13,2150809
375736,13,370685
15035,41,890438
503793,13,531276
310486,41,2084234
2171758,63,2171892
102276,54,245221
2194754,7,1459435
642537,35,1413
1360806,62,3004
1916905,7,283238
606655,41,72217
10480,16,1618515
276141,21,1869433
389651,54,617
850789,13,501527
1360455,7,1670910
8409,16,826855
1449064,13,1448952
1838877,63,1279402
164651,63,1238689
851823,13,500754
760504,13,1366399
812495,109,314897
121921,106,146337
602463,88,2096504
6597,40,1113739
263198,88,614392
1884313,16,1946922
377616,13,458144
10513,6,60985
318744,13,368901
1755714,63,1775737
2806,42,180921
926,48,888542
393061,65,7798
1817870,13,1381568
281760,7,356955
1430,41,1607009
2004177,62,3992
17601,42,17626
422217,48,1380711
1923201,63,1588270
592288,7,1603882
169350,109,393568
382773,42,70975
12295,54,4314
624637,41,1967380
140392,7,1926682
359014,35,156372
2026207,16,2018124
1877418,13,1877419
2020689,62,4203
1916606,7,416802
310501,41,1621719
173167,16,1592786
7597,40,966102
378480,13,781219
1914919,7,1383493
313858,42,271871
1643589,7,647351
21839,20,665645
302742,106,1179
876633,13,1371924
13556,45,2096
4717,21,2999
147452,54,17040
275385,40,890498
373696,13,366567
17642,40,1607794
404677,13,559719
1371067,13,1283051
1114607,13,1114504
1657836,63,832981
90097,40,1631305
1247402,16,1388836
109863,13,502646
1228094,7,1227270
705014,7,416601
303972,7,2153008
10337,6,1179
1232933,13,1232934
786207,13,657114
1449023,13,500233
1882984,13,457126
93744,41,2144724
2136347,13,1737893
166663,88,54956
382822,40,1307652
272633,65,3179
272817,88,589300
469596,6,457041
3419,55,2159478
303838,106,4803
5921,35,1667778
1491684,13,373376
1482130,16,1480933
433210,40,882673
2056068,88,706916
873000,63,838621
114366,88,157220
7499,55,196
112580,109,314897
1463104,13,1355074
51845,13,365525
8871,40,1079263
422170,13,361623
1239920,63,843542
321151,6,275477
1889535,40,2150140
827204,13,1476372
7494,42,1378114
9736,41,1407590
1574437,13,808567
111879,63,843418
525974,16,640773
1254289,40,120667
372866,13,1449164
9015,6,5027
389684,65,4483
831092,62,5365
2136241,13,1823547
1420361,16,457179
92669,6,17639
364286,13,367238
1657527,63,843021
376218,13,458051
120195,35,13384
120647,106,11176
93745,41,2168344
1708598,88,156779
15599,13,871905
114862,88,364540
181944,40,1642844
9183,40,1643499
89239,40,203281
95926,40,1093734
359363,109,314897
2096512,63,1521570
709038,7,875476
1286,65,997
1916167,7,1675352
503946,13,484419
389251,65,6880
17967,40,1491156
99832,35,1762970
554801,13,554231
801976,40,1334846
456916,6,319882
1232107,13,1463285
1915485,7,748305
799408,13,799869
6633,21,1869446
37264,13,1428399
1578593,13,1578596
834364,63,834365
300827,54,1044
1241544,13,801580
2098037,7,2098038
9272,13,801360
14761,41,82451
166911,109,742792
139198,7,1104456
121955,106,16524
397759,65,7798
285020,46,16803
2004291,63,2003666
1251961,7,2110832
490936,55,1147634
798924,13,798164
6403,88,2024862
2193342,62,1269
804648,16,499151
372651,13,497988
1841468,7,828110
16065,13,502637
321734,6,320325
8954,16,955770
1422021,13,541566
282238,46,5766
272789,109,314897
2331,40,188009
2004268,62,926
375279,13,319104
2052277,13,872841
47748,26,1592207
139011,35,137533
37516,7,1861909
2161689,88,155949
1658577,63,1400441
294593,35,1325354
90658,42,70831
2176779,16,2176754
162892,35,883453
296681,35,163923
832704,62,832707
1824375,13,816661
364995,13,171085
237433,40,979336
2906,65,17458
2141,35,6162
719744,7,2173888
89654,40,995079
2036691,13,2036644
98081,35,1103329
364372,88,614392
112047,88,108
41084,7,2148469
373500,13,369894
247623,40,928507
1921099,7,271819
1839094,62,2145
1916137,7,416629
12734,13,1434161
839927,62,1556
2040069,106,446591
165414,109,3812
1232081,13,1232244
2760,48,1944853
123765,54,54605
236642,40,896564
1737713,88,2096504
156,6,320009
321506,6,11209
411583,16,1241515
789782,13,457929
380158,13,500954
1162532,13,861891
1806224,40,2063184
88381,40,109926
1737659,35,1737636
9352,13,501010
1916104,7,487273
6135,40,893730
663842,109,11224
186478,16,462625
16344,42,71463
95869,41,1124571
372884,13,503243
373541,13,504264
88697,42,73878
1915838,7,417754
93552,40,1094820
14542,41,2190563
740563,88,85259
116023,62,9059
16673,40,923912
758763,13,769548
1873659,16,2159535
863373,13,863374
5081,13,1429219
1147630,13,1147677
837707,63,838748
17644,41,1944508
395042,65,4040
396948,65,52548
837428,62,1289
503690,20,1118770
